"Subcrsiption","VMName","ResourceGroup","VaultName","StartTime","EndTime","Duration","Status","Backup","SupportedBy","BackupTag","Environment","SubscriptionId","VMID"
"(Development - IaaS)  -  Eco Energy","CMWEEEDDEVDAP02","cmweeedcochdrsg01","CMWEEEDDEVDRSV01","11/30/2024 9:10:55 PM","11/30/2024 11:37:07 PM","02:26:11.8019510","Completed","Configured","LTIM","True","dev","a2f5c391-a7ca-44ff-935f-ec9f4098816a","/subscriptions/a2f5c391-a7ca-44ff-935f-ec9f4098816a/resourceGroups/cmweeedcochdrsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDDEVDAP02"
"(Development - IaaS)  -  Eco Energy","CMWEEEDNAXDAP2","cmweeedcochdrsg01","CMWEEEDCOCHDRSV01","11/30/2024 9:03:16 PM","11/30/2024 11:29:27 PM","02:26:10.7014228","Completed","Configured","LTIM","True","dev","a2f5c391-a7ca-44ff-935f-ec9f4098816a","/subscriptions/a2f5c391-a7ca-44ff-935f-ec9f4098816a/resourceGroups/cmweeedcochdrsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDNAXDAP2"
"(Development - IaaS)  -  Eco Energy","CMWEEEDSPFDAP01","cmweeedcochdrsg01","CMWEEEDCOCHDRSV01","11/30/2024 9:01:18 PM","11/30/2024 11:27:30 PM","02:26:12.0825691","Completed","Configured","LTIM","True","dev","a2f5c391-a7ca-44ff-935f-ec9f4098816a","/subscriptions/a2f5c391-a7ca-44ff-935f-ec9f4098816a/resourceGroups/cmweeedcochdrsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDSPFDAP01"
"(Development - IaaS)  -  Eco Energy","CMWEEEDSPFDAP02","cmweeedcochdrsg01","CMWEEEDCOCHDRSV01","11/30/2024 9:04:31 PM","11/30/2024 11:30:42 PM","02:26:11.1164274","Completed","Configured","LTIM","True","dev","a2f5c391-a7ca-44ff-935f-ec9f4098816a","/subscriptions/a2f5c391-a7ca-44ff-935f-ec9f4098816a/resourceGroups/cmweeedcochdrsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDSPFDAP02"
"(Development - IaaS)  -  Eco Energy","CMWEEEDWEMDAP03","cmweeedcochdrsg01","CMWEEEDCOCHDRSV01","11/30/2024 8:56:41 PM","11/30/2024 11:22:55 PM","02:26:13.9453232","Completed","Configured","LTIM","True","dev","a2f5c391-a7ca-44ff-935f-ec9f4098816a","/subscriptions/a2f5c391-a7ca-44ff-935f-ec9f4098816a/resourceGroups/cmweeedcochdrsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDWEMDAP03"
"(Development - IaaS)  -  Eco Energy","CMWEEEDINTDAP03","cmweeedintrsg01","CMWEEEDCOCHDRSV01","11/30/2024 8:57:46 PM","11/30/2024 11:39:33 PM","02:41:46.4573955","Completed","Configured","LTIM","True","dev","a2f5c391-a7ca-44ff-935f-ec9f4098816a","/subscriptions/a2f5c391-a7ca-44ff-935f-ec9f4098816a/resourceGroups/cmweeedintrsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDINTDAP03"
"(Development - IaaS)  -  Eco Energy","CMWEEEDINTDAP04","cmweeedintrsg01","CMWEEEDCOCHDRSV01","11/30/2024 8:57:26 PM","11/30/2024 11:38:40 PM","02:41:13.4715578","Completed","Configured","LTIM","True","dev","a2f5c391-a7ca-44ff-935f-ec9f4098816a","/subscriptions/a2f5c391-a7ca-44ff-935f-ec9f4098816a/resourceGroups/cmweeedintrsg01/providers/Microsoft.Compute/virtualMachines/CMWEEEDINTDAP04"
"7222-Comm CAR Public","VMC7222DA001","7222c-rg-car-mp5-ref-triplink-d","rsvcarrfm0p001","12/1/2024 3:51:00 AM","12/1/2024 5:17:09 AM","01:26:09.2574159","Completed","Configured","LTIM","True","dev","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-d/providers/Microsoft.Compute/virtualMachines/VMC7222DA001"
"7222-Comm CAR Public","VMC7222DW001","7222c-rg-car-mp5-ref-triplink-d","rsvcarrfm0p001","12/1/2024 3:43:49 AM","12/1/2024 5:09:59 AM","01:26:09.2963826","Completed","Configured","LTIM","True","dev","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-d/providers/Microsoft.Compute/virtualMachines/VMC7222DW001"
"7222-Comm CAR Public","VMC7222PA001","7222c-rg-car-mp5-ref-triplink-p","rsvcarrfm0p001","12/1/2024 3:49:28 AM","12/1/2024 5:30:39 AM","01:41:10.3752736","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA001"
"7222-Comm CAR Public","VMC7222PW001","7222c-rg-car-mp5-ref-triplink-p","rsvcarrfm0p001","12/1/2024 3:44:00 AM","12/1/2024 5:25:09 AM","01:41:09.2426379","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-p/providers/Microsoft.Compute/virtualMachines/VMC7222PW001"
"7222-Comm CAR Public","VMC7222PW004","7222c-rg-car-mp5-ref-triplink-p","rsvcarrfm0p001","12/1/2024 3:46:40 AM","12/1/2024 5:27:50 AM","01:41:09.9884082","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-p/providers/Microsoft.Compute/virtualMachines/VMC7222PW004"
"7222-Comm CAR Public","VMC7222QA001","7222c-rg-car-mp5-ref-triplink-q","rsvcarrfm0p001","12/1/2024 3:44:06 AM","12/1/2024 5:25:16 AM","01:41:09.8010678","Completed","Configured","LTIM","True","qa","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-q/providers/Microsoft.Compute/virtualMachines/VMC7222QA001"
"7222-Comm CAR Public","VMC7222QA002","7222c-rg-car-mp5-ref-triplink-q","rsvcarrfm0p001","12/1/2024 3:52:53 AM","12/1/2024 5:19:02 AM","01:26:08.8848547","Completed","Configured","LTIM","True","stg","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222C-RG-CAR-MP5-REF-TRIPLINK-Q/providers/Microsoft.Compute/virtualMachines/VMC7222QA002"
"7222-Comm CAR Public","VMC7222QA037","7222c-rg-car-mp5-ref-triplink-q","rsvcarrfm0p001","12/1/2024 3:51:28 AM","12/1/2024 5:17:38 AM","01:26:10.1066522","Completed","Configured","LTIM","True","qa","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-q/providers/Microsoft.Compute/virtualMachines/VMC7222QA037"
"7222-Comm CAR Public","VMC7222QW001","7222c-rg-car-mp5-ref-triplink-q","rsvcarrfm0p001","12/1/2024 3:47:08 AM","12/1/2024 6:28:21 AM","02:41:13.1358012","Completed","Configured","LTIM","True","qa","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-q/providers/Microsoft.Compute/virtualMachines/VMC7222QW001"
"7222-Comm CAR Public","VMC7222QW002","7222c-rg-car-mp5-ref-triplink-q","rsvcarrfm0p001","12/1/2024 3:43:56 AM","12/1/2024 4:55:06 AM","01:11:09.9445300","Completed","Configured","LTIM","True","qa","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222C-RG-CAR-MP5-REF-Triplink-Q/providers/Microsoft.Compute/virtualMachines/VMC7222QW002"
"7222-Comm CAR Public","VMC7222SA001","7222c-rg-car-mp5-ref-triplink-s","rsvcarrfm0p001","12/1/2024 3:46:17 AM","12/1/2024 5:12:28 AM","01:26:10.5254558","Completed","Configured","LTIM","True","stg","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222C-RG-CAR-MP5-REF-TRIPLINK-S/providers/Microsoft.Compute/virtualMachines/VMC7222SA001"
"7222-Comm CAR Public","VMC7222SA002","7222c-rg-car-mp5-ref-triplink-s","rsvcarrfm0p001","12/1/2024 3:52:34 AM","12/1/2024 5:18:46 AM","01:26:11.6168825","Completed","Configured","LTIM","True","stg","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-s/providers/Microsoft.Compute/virtualMachines/VMC7222SA002"
"7222-Comm CAR Public","VMC7222SW001","7222c-rg-car-mp5-ref-triplink-s","rsvcarrfm0p001","12/1/2024 3:51:14 AM","12/1/2024 5:17:24 AM","01:26:09.5859939","Completed","Configured","LTIM","True","stg","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-ref-triplink-s/providers/Microsoft.Compute/virtualMachines/VMC7222SW001"
"7222-Comm CAR Public","VMC7222PA118","7222c-rg-car-mp5-whq-m5commoninfra-p","rsvcarrfm0p001","12/1/2024 3:46:25 AM","12/1/2024 5:42:36 AM","01:56:11.5584581","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-whq-m5commoninfra-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA118"
"7222-Comm CAR Public","VMC7222PVRD01","7222c-rg-car-mp5-whq-m5commoninfra-p","RSVCARHQM5BDP01","12/1/2024 4:43:59 AM","12/1/2024 6:25:08 AM","01:41:09.1240474","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-whq-m5commoninfra-p/providers/Microsoft.Compute/virtualMachines/VMC7222PVRD01"
"7222-Comm CAR Public","VMCDTM0PDC002","7222c-rg-car-mp5-whq-m5commoninfra-p","rsvcarrfm0p001","12/1/2024 3:50:23 AM","12/1/2024 5:01:33 AM","01:11:10.3370738","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-whq-m5commoninfra-p/providers/Microsoft.Compute/virtualMachines/VMCDTM0PDC002"
"7222-Comm CAR Public","VMCDTM0PDC005","7222c-rg-car-mp5-whq-m5commoninfra-p","rsvcarrfm0p001","12/1/2024 3:50:30 AM","12/1/2024 5:16:40 AM","01:26:10.0106410","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-whq-m5commoninfra-p/providers/Microsoft.Compute/virtualMachines/VMCDTM0PDC005"
"7222-Comm CAR Public","VMCDTM0PDC006","7222c-rg-car-mp5-whq-m5commoninfra-p","rsvcarrfm0p001","12/1/2024 3:46:55 AM","12/1/2024 4:58:06 AM","01:11:10.1881358","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-whq-m5commoninfra-p/providers/Microsoft.Compute/virtualMachines/VMCDTM0PDC006"
"7222-Comm CAR Public","VMC7222PA301","7222c-rg-car-mp5-whq-whqlogicmonitor-p","rsvcarrfm0p001","12/1/2024 3:52:05 AM","12/1/2024 5:33:15 AM","01:41:10.7417199","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-whq-whqlogicmonitor-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA301"
"7222-Comm CAR Public","VMC7222PA307","7222c-rg-car-mp5-whq-whqlogicmonitor-p","rsvcarrfm0p001","12/1/2024 3:46:31 AM","12/1/2024 6:42:48 AM","02:56:16.2640093","Completed","Configured","LTIM","True","prod","a72818a4-3fb0-4903-9eda-1f7267b8cb9f","/subscriptions/a72818a4-3fb0-4903-9eda-1f7267b8cb9f/resourceGroups/7222c-rg-car-mp5-whq-whqlogicmonitor-p/providers/Microsoft.Compute/virtualMachines/VMC7222PA307"
"8229-Comm CAR DTO","VMC8229PC011","8229c-rg-car-dce-dto-activedirectory-p","RSVCARHQM0P11","12/1/2024 12:18:06 AM","12/1/2024 4:29:18 AM","04:11:11.9808489","Completed","Configured","LTIM","True","prod","ac1d1b7c-7057-4845-ae70-92ff60ebdbd8","/subscriptions/ac1d1b7c-7057-4845-ae70-92ff60ebdbd8/resourceGroups/8229C-RG-CAR-DCE-DTO-ACTIVEDIRECTORY-P/providers/Microsoft.Compute/virtualMachines/VMC8229PC011"
"8229-Comm CAR DTO","VMC8229PC012","8229c-rg-car-dce-dto-activedirectory-p","RSVCARHQM0P11","12/1/2024 12:21:25 AM","12/1/2024 4:47:37 AM","04:26:12.3969752","Completed","Configured","LTIM","True","prod","ac1d1b7c-7057-4845-ae70-92ff60ebdbd8","/subscriptions/ac1d1b7c-7057-4845-ae70-92ff60ebdbd8/resourceGroups/8229C-RG-CAR-DCE-DTO-ACTIVEDIRECTORY-P/providers/Microsoft.Compute/virtualMachines/VMC8229PC012"
"8228-Comm CAR DCE","CFRRUF03","8228c-rg-car-dce-fsp-emeahq-p","RSVCARHQM0P10","11/30/2024 11:33:01 PM","12/1/2024 4:29:17 AM","04:56:16.6003330","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-fsp-emeahq-p/providers/Microsoft.Compute/virtualMachines/CFRRUF03"
"8228-Comm CAR DCE","VMC8228PD001","8228c-rg-car-dce-fsp-platnik-p","RSVCARHQM0P10","11/30/2024 11:32:34 PM","12/1/2024 4:28:48 AM","04:56:14.0925430","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-fsp-platnik-p/providers/Microsoft.Compute/virtualMachines/VMC8228PD001"
"8228-Comm CAR DCE","VMC8228PA001","8228c-rg-car-dce-fsp-urve-p","RSVCARHQM0P10","11/30/2024 11:31:02 PM","12/1/2024 4:27:21 AM","04:56:19.5064826","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-fsp-urve-p/providers/Microsoft.Compute/virtualMachines/VMC8228PA001"
"8228-Comm CAR DCE","CFRRYA3Z","8228c-rg-car-dce-fsp-workplace-s","RSVCARHQM0P10","11/30/2024 11:37:57 PM","12/1/2024 4:19:10 AM","04:41:12.9662277","Completed","Configured","LTIM","True","stg","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-fsp-workplace-s/providers/Microsoft.Compute/virtualMachines/CFRRYA3Z"
"8228-Comm CAR DCE","VMC8228PV409","8228c-rg-car-dce-hvc-brm-p",,,,,,"Not Configured","LTIM","False","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-hvc-brm-p/providers/Microsoft.Compute/virtualMachines/VMC8228PV409"
"8228-Comm CAR DCE","CFRRYD1C","8228c-rg-car-dce-hvc-chvaceuinsphire-p","RSVCARHQM0P10","11/30/2024 11:38:21 PM","12/1/2024 4:19:35 AM","04:41:14.4030618","Completed","Configured","LTIM","True","dev","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-CHVACEUINSPHIRE-P/providers/Microsoft.Compute/virtualMachines/CFRRYD1C"
"8228-Comm CAR DCE","VMC8228TW001","8228c-rg-car-dce-hvc-ciatwebhosting-t","RSVCARHQM0P10","11/30/2024 11:36:15 PM","12/1/2024 4:17:27 AM","04:41:11.7564413","Completed","Configured","LTIM","True","dev","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-hvc-ciatwebhosting-t/providers/Microsoft.Compute/virtualMachines/VMC8228TW001"
"8228-Comm CAR DCE","CFRRYF01","8228c-rg-car-dce-hvc-crs-p","RSVCARHQM0P10","11/30/2024 11:36:46 PM","12/1/2024 4:32:59 AM","04:56:12.6428292","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-hvc-crs-p/providers/Microsoft.Compute/virtualMachines/CFRRYF01"
"8228-Comm CAR DCE","VMC8228PA021","8228c-rg-car-dce-hvc-cseries-p","RSVCARHQM0P10","11/30/2024 11:40:37 PM","12/1/2024 4:51:49 AM","05:11:11.8439168","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-hvc-cseries-p/providers/Microsoft.Compute/virtualMachines/VMC8228PA021"
"8228-Comm CAR DCE","VMC8228PV013","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","11/30/2024 11:34:32 PM","12/1/2024 4:00:43 AM","04:26:11.0695867","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-INSPHIRE-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV013"
"8228-Comm CAR DCE","VMC8228PV014","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","11/30/2024 11:33:37 PM","12/1/2024 4:29:48 AM","04:56:11.2836087","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-INSPHIRE-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV014"
"8228-Comm CAR DCE","VMC8228PV015","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","11/30/2024 11:34:35 PM","12/1/2024 4:30:46 AM","04:56:10.6773080","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-INSPHIRE-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV015"
"8228-Comm CAR DCE","VMC8228PV016","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","11/30/2024 11:33:19 PM","12/1/2024 3:59:31 AM","04:26:11.5039485","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-hvc-insphire-p/providers/Microsoft.Compute/virtualMachines/VMC8228PV016"
"8228-Comm CAR DCE","VMC8228PV412","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","12/1/2024 8:05:59 AM","12/1/2024 8:16:10 AM","00:10:10.9612355","Completed","Configured","LTIM",,"prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-INSPHIRE-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV412"
"8228-Comm CAR DCE","VMC8228PV413","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","12/1/2024 8:11:57 AM","12/1/2024 8:22:07 AM","00:10:09.9522133","Completed","Configured","LTIM",,"prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-INSPHIRE-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV413"
"8228-Comm CAR DCE","VMC8228PV414","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","12/1/2024 8:08:38 AM","12/1/2024 8:17:16 AM","00:08:37.7141818","Completed","Configured","LTIM",,"prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-INSPHIRE-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV414"
"8228-Comm CAR DCE","VMC8228PV415","8228c-rg-car-dce-hvc-insphire-p","RSVCARHQM0P10","12/1/2024 8:10:50 AM","12/1/2024 8:19:30 AM","00:08:39.2830386","Completed","Configured","LTIM",,"prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-INSPHIRE-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV415"
"8228-Comm CAR DCE","VMC8228PA046","8228c-rg-car-dce-hvc-sweden-p","RSVCARHQM0P10","11/30/2024 11:39:50 PM","12/1/2024 4:36:02 AM","04:56:11.8712539","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-hvc-sweden-p/providers/Microsoft.Compute/virtualMachines/VMC8228PA046"
"8228-Comm CAR DCE","VMC8228PA048","8228c-rg-car-dce-hvc-sweden-p","RSVCARHQM0P10","11/30/2024 11:32:46 PM","12/1/2024 4:13:59 AM","04:41:12.5113065","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-hvc-sweden-p/providers/Microsoft.Compute/virtualMachines/VMC8228PA048"
"8228-Comm CAR DCE","VMC8228PV410","8228c-rg-car-dce-hvc-sweden-p","RSVCARHQM0P10","12/1/2024 8:07:43 AM","12/1/2024 8:16:21 AM","00:08:38.4949611","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-Sweden-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV410"
"8228-Comm CAR DCE","VMC8228PV411","8228c-rg-car-dce-hvc-sweden-p",,,,,,"Not Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228C-RG-CAR-DCE-HVC-SWEDEN-P/providers/Microsoft.Compute/virtualMachines/VMC8228PV411"
"8228-Comm CAR DCE","VMC8228PA017","8228c-rg-car-dce-whq-cyber-p","RSVCARHQM0P10","11/30/2024 11:32:38 PM","12/1/2024 3:58:52 AM","04:26:13.4685244","Completed","Configured","LTIM","True","prod","c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c","/subscriptions/c01f00d4-ce8b-487e-8ebc-6d0ff10f2d9c/resourceGroups/8228c-rg-car-dce-whq-cyber-p/providers/Microsoft.Compute/virtualMachines/VMC8228PA017"
"8107-Comm CAR DTO","VMC8107PA159","8107c-rg-car-dce-dto-ansiblecore-p","RSVCARHQM0P04","12/1/2024 4:37:45 AM","12/1/2024 6:48:53 AM","02:11:08.4735549","Completed","Configured","LTIM","True","prod","c41f0722-1a7f-46ff-b36f-230a019e72b1","/subscriptions/c41f0722-1a7f-46ff-b36f-230a019e72b1/resourceGroups/8107c-rg-car-dce-dto-ansiblecore-p/providers/Microsoft.Compute/virtualMachines/VMC8107PA159"
"8107-Comm CAR DTO","VMC8107PC003","8107c-rg-car-dmz-dto-activedirectory-p","RSVCARHQM0P04","12/1/2024 5:31:56 AM","12/1/2024 7:58:07 AM","02:26:10.8286990","Completed","Configured","LTIM","True","Prd","c41f0722-1a7f-46ff-b36f-230a019e72b1","/subscriptions/c41f0722-1a7f-46ff-b36f-230a019e72b1/resourceGroups/8107C-RG-CAR-DMZ-DTO-ACTIVEDIRECTORY-P/providers/Microsoft.Compute/virtualMachines/VMC8107PC003"
"8107-Comm CAR DTO","VMC8107PC004","8107c-rg-car-dmz-dto-activedirectory-p","RSVCARHQM0P04","11/30/2024 5:34:35 AM","11/30/2024 8:00:44 AM","02:26:09.2849186","Completed","Configured","LTIM","True","Prd","c41f0722-1a7f-46ff-b36f-230a019e72b1","/subscriptions/c41f0722-1a7f-46ff-b36f-230a019e72b1/resourceGroups/8107c-rg-car-dmz-dto-activedirectory-p/providers/Microsoft.Compute/virtualMachines/VMC8107PC004"
"8107-Comm CAR DTO","VMC8107PC005","8107c-rg-car-dmz-dto-activedirectory-p","RSVCARHQM0P04","12/1/2024 5:35:49 AM","12/1/2024 8:16:57 AM","02:41:07.9694785","Completed","Configured","LTIM","True","Prd","c41f0722-1a7f-46ff-b36f-230a019e72b1","/subscriptions/c41f0722-1a7f-46ff-b36f-230a019e72b1/resourceGroups/8107C-RG-CAR-DMZ-DTO-ACTIVEDIRECTORY-P/providers/Microsoft.Compute/virtualMachines/VMC8107PC005"
"8107-Comm CAR DTO","VMC8107PC006","8107c-rg-car-dmz-dto-activedirectory-p","RSVCARHQM0P04","12/1/2024 5:31:55 AM","12/1/2024 7:58:06 AM","02:26:10.8866565","Completed","Configured","LTIM","True","Prd","c41f0722-1a7f-46ff-b36f-230a019e72b1","/subscriptions/c41f0722-1a7f-46ff-b36f-230a019e72b1/resourceGroups/8107c-rg-car-dmz-dto-activedirectory-p/providers/Microsoft.Compute/virtualMachines/VMC8107PC006"
